CBS code,Naam,Name,Value
351,Woudenberg,Partij van de Arbeid (P.v.d.A.),906
874,Woudrichem,Partij van de Arbeid (P.v.d.A.),1332
479,Zaanstad,Partij van de Arbeid (P.v.d.A.),24515
297,Zaltbommel,Partij van de Arbeid (P.v.d.A.),2889
473,Zandvoort,Partij van de Arbeid (P.v.d.A.),1882
707,Zederik,Partij van de Arbeid (P.v.d.A.),1167
478,Zeevang,Partij van de Arbeid (P.v.d.A.),825
50,Zeewolde,Partij van de Arbeid (P.v.d.A.),1846
355,Zeist,Partij van de Arbeid (P.v.d.A.),8048
299,Zevenaar,Partij van de Arbeid (P.v.d.A.),5241
476,Zijpe,Partij van de Arbeid (P.v.d.A.),1580
637,Zoetermeer,Partij van de Arbeid (P.v.d.A.),17111
638,Zoeterwoude,Partij van de Arbeid (P.v.d.A.),1038
56,Zuidhorn,Partij van de Arbeid (P.v.d.A.),3066
1892,Zuidplas,Partij van de Arbeid (P.v.d.A.),4122
879,Zundert,Partij van de Arbeid (P.v.d.A.),1896
301,Zutphen,Partij van de Arbeid (P.v.d.A.),9347
1896,Zwartewaterland,Partij van de Arbeid (P.v.d.A.),1901
642,Zwijndrecht,Partij van de Arbeid (P.v.d.A.),5543
193,Zwolle,Partij van de Arbeid (P.v.d.A.),21411
1680,Aa en Hunze,Partij voor de Dieren,290
738,Aalburg,Partij voor de Dieren,102
358,Aalsmeer,Partij voor de Dieren,306
197,Aalten,Partij voor de Dieren,196
59,Achtkarspelen,Partij voor de Dieren,165
482,Alblasserdam,Partij voor de Dieren,158
613,Albrandswaard,Partij voor de Dieren,315
361,Alkmaar,Partij voor de Dieren,1497
141,Almelo,Partij voor de Dieren,538
34,Almere,Partij voor de Dieren,2258
484,Alphen aan den Rijn,Partij voor de Dieren,820
1723,Alphen-Chaam,Partij voor de Dieren,83
60,Ameland,Partij voor de Dieren,47
307,Amersfoort,Partij voor de Dieren,1703
362,Amstelveen,Partij voor de Dieren,1094
363,Amsterdam,Partij voor de Dieren,12143
200,Apeldoorn,Partij voor de Dieren,1773
3,Appingedam,Partij voor de Dieren,99
202,Arnhem,Partij voor de Dieren,2207
106,Assen,Partij voor de Dieren,624
743,Asten,Partij voor de Dieren,107
744,Baarle-Nassau,Partij voor de Dieren,71
308,Baarn,Partij voor de Dieren,314
489,Barendrecht,Partij voor de Dieren,559
203,Barneveld,Partij voor de Dieren,240
5,Bedum,Partij voor de Dieren,99
888,Beek,Partij voor de Dieren,165
370,Beemster,Partij voor de Dieren,105
889,Beesel,Partij voor de Dieren,105
7,Bellingwedde,Partij voor de Dieren,152
491,Bergambacht,Partij voor de Dieren,95
1724,Bergeijk,Partij voor de Dieren,142
893,Bergen (L.),Partij voor de Dieren,82
373,Bergen (NH),Partij voor de Dieren,600
748,Bergen op Zoom,Partij voor de Dieren,655
1859,Berkelland,Partij voor de Dieren,330
1721,Bernheze,Partij voor de Dieren,174
568,Bernisse,Partij voor de Dieren,126
753,Best,Partij voor de Dieren,226
209,Beuningen,Partij voor de Dieren,229
375,Beverwijk,Partij voor de Dieren,552
585,Binnenmaas,Partij voor de Dieren,358
1728,Bladel,Partij voor de Dieren,133
376,Blaricum,Partij voor de Dieren,116
377,Bloemendaal,Partij voor de Dieren,316
55,Boarnsterhim,Partij voor de Dieren,150
1901,Bodegraven-Reeuwijk,Partij voor de Dieren,273
755,Boekel,Partij voor de Dieren,74
9001,Bonaire,Partij voor de Dieren,59
1681,Borger-Odoorn,Partij voor de Dieren,268
147,Borne,Partij voor de Dieren,114
654,Borsele,Partij voor de Dieren,210
499,Boskoop,Partij voor de Dieren,159
756,Boxmeer,Partij voor de Dieren,159
757,Boxtel,Partij voor de Dieren,246
758,Breda,Partij voor de Dieren,1780
501,Brielle,Partij voor de Dieren,199
1876,Bronckhorst,Partij voor de Dieren,331
213,Brummen,Partij voor de Dieren,221
899,Brunssum,Partij voor de Dieren,324
312,Bunnik,Partij voor de Dieren,166
313,Bunschoten,Partij voor de Dieren,72
214,Buren,Partij voor de Dieren,277
381,Bussum,Partij voor de Dieren,504
502,Capelle aan den IJssel,Partij voor de Dieren,875
383,Castricum,Partij voor de Dieren,506
109,Coevorden,Partij voor de Dieren,268
1706,Cranendonck,Partij voor de Dieren,147
611,Cromstrijen,Partij voor de Dieren,168
1684,Cuijk,Partij voor de Dieren,161
216,Culemborg,Partij voor de Dieren,332
148,Dalfsen,Partij voor de Dieren,157
1891,Dantumadiel,Partij voor de Dieren,113
310,De Bilt,Partij voor de Dieren,598
1663,De Marne,Partij voor de Dieren,159
736,De Ronde Venen,Partij voor de Dieren,388
1690,De Wolden,Partij voor de Dieren,234
503,Delft,Partij voor de Dieren,1322
10,Delfzijl,Partij voor de Dieren,258
400,Den Helder,Partij voor de Dieren,736
762,Deurne,Partij voor de Dieren,180
150,Deventer,Partij voor de Dieren,1032
384,Diemen,Partij voor de Dieren,352
1774,Dinkelland,Partij voor de Dieren,125
504,Dirksland,Partij voor de Dieren,56
221,Doesburg,Partij voor de Dieren,127
222,Doetinchem,Partij voor de Dieren,528
766,Dongen,Partij voor de Dieren,218
58,Dongeradeel,Partij voor de Dieren,183
505,Dordrecht,Partij voor de Dieren,1576
498,Drechterland,Partij voor de Dieren,210
1719,Drimmelen,Partij voor de Dieren,243
303,Dronten,Partij voor de Dieren,320
225,Druten,Partij voor de Dieren,140
226,Duiven,Partij voor de Dieren,194
1711,Echt-Susteren,Partij voor de Dieren,364
385,Edam-Volendam,Partij voor de Dieren,225
228,Ede,Partij voor de Dieren,882
317,Eemnes,Partij voor de Dieren,122
1651,Eemsmond,Partij voor de Dieren,188
770,Eersel,Partij voor de Dieren,137
1903,Eijsden-Margraten,Partij voor de Dieren,242
772,Eindhoven,Partij voor de Dieren,2141
230,Elburg,Partij voor de Dieren,118
114,Emmen,Partij voor de Dieren,822
388,Enkhuizen,Partij voor de Dieren,262
153,Enschede,Partij voor de Dieren,1450
232,Epe,Partij voor de Dieren,301
233,Ermelo,Partij voor de Dieren,265
777,Etten-Leur,Partij voor de Dieren,346
1722,Ferwerderadiel,Partij voor de Dieren,66
70,Franekeradeel,Partij voor de Dieren,193
653,Gaasterlân-Sleat,Partij voor de Dieren,100
779,Geertruidenberg,Partij voor de Dieren,182
236,Geldermalsen,Partij voor de Dieren,207
1771,Geldrop-Mierlo,Partij voor de Dieren,378
1652,Gemert-Bakel,Partij voor de Dieren,208
907,Gennep,Partij voor de Dieren,134
689,Giessenlanden,Partij voor de Dieren,116
784,Gilze en Rijen,Partij voor de Dieren,225
511,Goedereede,Partij voor de Dieren,92
664,Goes,Partij voor de Dieren,375
785,Goirle,Partij voor de Dieren,209
512,Gorinchem,Partij voor de Dieren,376
513,Gouda,Partij voor de Dieren,917
693,Graafstroom,Partij voor de Dieren,55
365,Graft-De Rijp,Partij voor de Dieren,102
786,Grave,Partij voor de Dieren,116
241,Groesbeek,Partij voor de Dieren,251
14,Groningen,Partij voor de Dieren,2822
15,Grootegast,Partij voor de Dieren,85
1729,Gulpen-Wittem,Partij voor de Dieren,199
158,Haaksbergen,Partij voor de Dieren,151
788,Haaren,Partij voor de Dieren,139
392,Haarlem,Partij voor de Dieren,2811
393,Haarlemmerliede en Spaarnwoude,Partij voor de Dieren,77
394,Haarlemmermeer,Partij voor de Dieren,1768
1655,Halderberge,Partij voor de Dieren,229
160,Hardenberg,Partij voor de Dieren,340
243,Harderwijk,Partij voor de Dieren,442
523,Hardinxveld-Giessendam,Partij voor de Dieren,91
17,Haren,Partij voor de Dieren,237
395,Harenkarspel,Partij voor de Dieren,181
72,Harlingen,Partij voor de Dieren,191
244,Hattem,Partij voor de Dieren,67
396,Heemskerk,Partij voor de Dieren,548
397,Heemstede,Partij voor de Dieren,388
246,Heerde,Partij voor de Dieren,166
74,Heerenveen,Partij voor de Dieren,432
398,Heerhugowaard,Partij voor de Dieren,582
917,Heerlen,Partij voor de Dieren,1027
1658,Heeze-Leende,Partij voor de Dieren,119
399,Heiloo,Partij voor de Dieren,334
163,Hellendoorn,Partij voor de Dieren,224
530,Hellevoetsluis,Partij voor de Dieren,522
794,Helmond,Partij voor de Dieren,651
531,Hendrik-Ido-Ambacht,Partij voor de Dieren,236
164,Hengelo,Partij voor de Dieren,743
63,Het Bildt,Partij voor de Dieren,103
252,Heumen,Partij voor de Dieren,153
797,Heusden,Partij voor de Dieren,400
534,Hillegom,Partij voor de Dieren,314
798,Hilvarenbeek,Partij voor de Dieren,143
402,Hilversum,Partij voor de Dieren,1299
1735,Hof van Twente,Partij voor de Dieren,206
1911,Hollands Kroon,Partij voor de Dieren,455
118,Hoogeveen,Partij voor de Dieren,340
18,Hoogezand-Sappemeer,Partij voor de Dieren,355
405,Hoorn,Partij voor de Dieren,1017
1507,Horst aan de Maas,Partij voor de Dieren,276
321,Houten,Partij voor de Dieren,510
406,Huizen,Partij voor de Dieren,524
677,Hulst,Partij voor de Dieren,245
353,IJsselstein,Partij voor de Dieren,311
1884,Kaag en Braassem,Partij voor de Dieren,273
166,Kampen,Partij voor de Dieren,317
678,Kapelle,Partij voor de Dieren,105
537,Katwijk,Partij voor de Dieren,502
928,Kerkrade,Partij voor de Dieren,536
1598,Koggenland,Partij voor de Dieren,238
79,Kollumerland en Nieuwkruisland,Partij voor de Dieren,116
588,Korendijk,Partij voor de Dieren,110
542,Krimpen aan den IJssel,Partij voor de Dieren,309
1659,Laarbeek,Partij voor de Dieren,145
1685,Landerd,Partij voor de Dieren,91
882,Landgraaf,Partij voor de Dieren,472
415,Landsmeer,Partij voor de Dieren,144
416,Langedijk,Partij voor de Dieren,333
1621,Lansingerland,Partij voor de Dieren,579
417,Laren,Partij voor de Dieren,134
22,Leek,Partij voor de Dieren,166
545,Leerdam,Partij voor de Dieren,163
80,Leeuwarden,Partij voor de Dieren,1151
81,Leeuwarderadeel,Partij voor de Dieren,91
546,Leiden,Partij voor de Dieren,2001
547,Leiderdorp,Partij voor de Dieren,338
1916,Leidschendam-Voorburg,Partij voor de Dieren,1136
995,Lelystad,Partij voor de Dieren,939
82,Lemsterland,Partij voor de Dieren,102
1640,Leudal,Partij voor de Dieren,300
327,Leusden,Partij voor de Dieren,306
694,Liesveld,Partij voor de Dieren,53
733,Lingewaal,Partij voor de Dieren,103
1705,Lingewaard,Partij voor de Dieren,382
553,Lisse,Partij voor de Dieren,225
140,Littenseradiel,Partij voor de Dieren,109
262,Lochem,Partij voor de Dieren,372
809,Loon op Zand,Partij voor de Dieren,217
331,Lopik,Partij voor de Dieren,108
24,Loppersum,Partij voor de Dieren,125
168,Losser,Partij voor de Dieren,123
1671,Maasdonk,Partij voor de Dieren,54
263,Maasdriel,Partij voor de Dieren,168
1641,Maasgouw,Partij voor de Dieren,250
556,Maassluis,Partij voor de Dieren,370
935,Maastricht,Partij voor de Dieren,1355
25,Marum,Partij voor de Dieren,84
420,Medemblik,Partij voor de Dieren,520
938,Meerssen,Partij voor de Dieren,205
1908,Menameradiel,Partij voor de Dieren,105
1987,Menterwolde,Partij voor de Dieren,136
119,Meppel,Partij voor de Dieren,299
687,Middelburg,Partij voor de Dieren,633
559,Middelharnis,Partij voor de Dieren,152
1842,Midden-Delfland,Partij voor de Dieren,167
1731,Midden-Drenthe,Partij voor de Dieren,272
815,Mill en Sint Hubert,Partij voor de Dieren,54
265,Millingen aan de Rijn,Partij voor de Dieren,62
1709,Moerdijk,Partij voor de Dieren,412
1955,Montferland,Partij voor de Dieren,293
335,Montfoort,Partij voor de Dieren,104
944,Mook en Middelaar,Partij voor de Dieren,107
424,Muiden,Partij voor de Dieren,94
425,Naarden,Partij voor de Dieren,211
1740,Neder-Betuwe,Partij voor de Dieren,127
643,Nederlek,Partij voor de Dieren,222
946,Nederweert,Partij voor de Dieren,116
304,Neerijnen,Partij voor de Dieren,97
356,Nieuwegein,Partij voor de Dieren,651
569,Nieuwkoop,Partij voor de Dieren,234
571,Nieuw-Lekkerland,Partij voor de Dieren,61
267,Nijkerk,Partij voor de Dieren,269
268,Nijmegen,Partij voor de Dieren,2191
1695,Noord-Beveland,Partij voor de Dieren,98
1699,Noordenveld,Partij voor de Dieren,307
171,Noordoostpolder,Partij voor de Dieren,297
575,Noordwijk,Partij voor de Dieren,295
576,Noordwijkerhout,Partij voor de Dieren,171
820,Nuenen Gerwen en Nederwetten,Partij voor de Dieren,195
302,Nunspeet,Partij voor de Dieren,156
951,Nuth,Partij voor de Dieren,184
579,Oegstgeest,Partij voor de Dieren,298
823,Oirschot,Partij voor de Dieren,108
824,Oisterwijk,Partij voor de Dieren,235
1895,Oldambt,Partij voor de Dieren,405
269,Oldebroek,Partij voor de Dieren,100
173,Oldenzaal,Partij voor de Dieren,220
1773,Olst-Wijhe,Partij voor de Dieren,156
175,Ommen,Partij voor de Dieren,130
881,Onderbanken,Partij voor de Dieren,93
1586,Oost Gelre,Partij voor de Dieren,173
826,Oosterhout,Partij voor de Dieren,438
580,Oostflakkee,Partij voor de Dieren,110
85,Ooststellingwerf,Partij voor de Dieren,314
431,Oostzaan,Partij voor de Dieren,122
432,Opmeer,Partij voor de Dieren,93
86,Opsterland,Partij voor de Dieren,232
828,Oss,Partij voor de Dieren,633
584,Oud-Beijerland,Partij voor de Dieren,237
1509,Oude IJsselstreek,Partij voor de Dieren,306
437,Ouder-Amstel,Partij voor de Dieren,206
644,Ouderkerk,Partij voor de Dieren,86
589,Oudewater,Partij voor de Dieren,80
1734,Overbetuwe,Partij voor de Dieren,398
590,Papendrecht,Partij voor de Dieren,335
1894,Peel en Maas,Partij voor de Dieren,311
765,Pekela,Partij voor de Dieren,119
1926,Pijnacker-Nootdorp,Partij voor de Dieren,575
439,Purmerend,Partij voor de Dieren,993
273,Putten,Partij voor de Dieren,146
177,Raalte,Partij voor de Dieren,170
703,Reimerswaal,Partij voor de Dieren,118
274,Renkum,Partij voor de Dieren,500
339,Renswoude,Partij voor de Dieren,24
1667,Reusel-De Mierden,Partij voor de Dieren,81
275,Rheden,Partij voor de Dieren,621
340,Rhenen,Partij voor de Dieren,140
597,Ridderkerk,Partij voor de Dieren,569
196,Rijnwaarden,Partij voor de Dieren,91
1672,Rijnwoude,Partij voor de Dieren,148
1742,Rijssen-Holten,Partij voor de Dieren,143
603,Rijswijk,Partij voor de Dieren,713
1669,Roerdalen,Partij voor de Dieren,220
957,Roermond,Partij voor de Dieren,623
1674,Roosendaal,Partij voor de Dieren,695
599,Rotterdam,Partij voor de Dieren,7244
277,Rozendaal,Partij voor de Dieren,21
840,Rucphen,Partij voor de Dieren,178
9003,Saba,Partij voor de Dieren,5
441,Schagen,Partij voor de Dieren,222
458,Schermer,Partij voor de Dieren,64
279,Scherpenzeel,Partij voor de Dieren,32
606,Schiedam,Partij voor de Dieren,941
88,Schiermonnikoog,Partij voor de Dieren,42
844,Schijndel,Partij voor de Dieren,147
962,Schinnen,Partij voor de Dieren,142
608,Schoonhoven,Partij voor de Dieren,151
1676,Schouwen-Duiveland,Partij voor de Dieren,429
518,"'s-Gravenhage",Partij voor de Dieren,7471
796,"'s-Hertogenbosch",Partij voor de Dieren,1497
965,Simpelveld,Partij voor de Dieren,102
1702,Sint Anthonis,Partij voor de Dieren,64
9002,Sint Eustatius,Partij voor de Dieren,0
845,Sint-Michielsgestel,Partij voor de Dieren,233
846,Sint-Oedenrode,Partij voor de Dieren,91
1883,Sittard-Geleen,Partij voor de Dieren,995
51,Skarsterlân,Partij voor de Dieren,210
610,Sliedrecht,Partij voor de Dieren,193
40,Slochteren,Partij voor de Dieren,206
1714,Sluis,Partij voor de Dieren,208
90,Smallingerland,Partij voor de Dieren,431
342,Soest,Partij voor de Dieren,521
847,Someren,Partij voor de Dieren,121
848,Son en Breugel,Partij voor de Dieren,131
612,Spijkenisse,Partij voor de Dieren,1006
37,Stadskanaal,Partij voor de Dieren,231
180,Staphorst,Partij voor de Dieren,55
532,Stede Broec,Partij voor de Dieren,258
851,Steenbergen,Partij voor de Dieren,243
1708,Steenwijkerland,Partij voor de Dieren,406
971,Stein,Partij voor de Dieren,305
1904,Stichtse Vecht,Partij voor de Dieren,741
617,Strijen,Partij voor de Dieren,129
1900,Súdwest-Fryslân,Partij voor de Dieren,690
9,Ten Boer,Partij voor de Dieren,66
715,Terneuzen,Partij voor de Dieren,394
93,Terschelling,Partij voor de Dieren,103
448,Texel,Partij voor de Dieren,244
1525,Teylingen,Partij voor de Dieren,364
716,Tholen,Partij voor de Dieren,221
281,Tiel,Partij voor de Dieren,407
855,Tilburg,Partij voor de Dieren,1983
183,Tubbergen,Partij voor de Dieren,79
1700,Twenterand,Partij voor de Dieren,186
1730,Tynaarlo,Partij voor de Dieren,382
737,Tytsjerksteradiel,Partij voor de Dieren,243
282,Ubbergen,Partij voor de Dieren,159
856,Uden,Partij voor de Dieren,322
450,Uitgeest,Partij voor de Dieren,165
451,Uithoorn,Partij voor de Dieren,365
184,Urk,Partij voor de Dieren,16
344,Utrecht,Partij voor de Dieren,4135
1581,Utrechtse Heuvelrug,Partij voor de Dieren,721
981,Vaals,Partij voor de Dieren,94
994,Valkenburg aan de Geul,Partij voor de Dieren,245
858,Valkenswaard,Partij voor de Dieren,242
47,Veendam,Partij voor de Dieren,279
345,Veenendaal,Partij voor de Dieren,389
717,Veere,Partij voor de Dieren,285
860,Veghel,Partij voor de Dieren,259
861,Veldhoven,Partij voor de Dieren,396
453,Velsen,Partij voor de Dieren,945
983,Venlo,Partij voor de Dieren,788
984,Venray,Partij voor de Dieren,241
620,Vianen,Partij voor de Dieren,211
622,Vlaardingen,Partij voor de Dieren,891
48,Vlagtwedde,Partij voor de Dieren,192
96,Vlieland,Partij voor de Dieren,43
718,Vlissingen,Partij voor de Dieren,526
623,Vlist,Partij voor de Dieren,101
986,Voerendaal,Partij voor de Dieren,131
626,Voorschoten,Partij voor de Dieren,339
285,Voorst,Partij voor de Dieren,223
865,Vught,Partij voor de Dieren,237
866,Waalre,Partij voor de Dieren,165
867,Waalwijk,Partij voor de Dieren,379
627,Waddinxveen,Partij voor de Dieren,232
289,Wageningen,Partij voor de Dieren,480
629,Wassenaar,Partij voor de Dieren,280
852,Waterland,Partij voor de Dieren,250
988,Weert,Partij voor de Dieren,387
457,Weesp,Partij voor de Dieren,222
870,Werkendam,Partij voor de Dieren,147
668,West Maas en Waal,Partij voor de Dieren,149
1701,Westerveld,Partij voor de Dieren,283
293,Westervoort,Partij voor de Dieren,156
1783,Westland,Partij voor de Dieren,846
98,Weststellingwerf,Partij voor de Dieren,281
614,Westvoorne,Partij voor de Dieren,189
189,Wierden,Partij voor de Dieren,109
296,Wijchen,Partij voor de Dieren,356
1696,Wijdemeren,Partij voor de Dieren,331
352,Wijk bij Duurstede,Partij voor de Dieren,262
53,Winsum,Partij voor de Dieren,174
294,Winterswijk,Partij voor de Dieren,220
873,Woensdrecht,Partij voor de Dieren,237
632,Woerden,Partij voor de Dieren,511
880,Wormerland,Partij voor de Dieren,242
351,Woudenberg,Partij voor de Dieren,74
874,Woudrichem,Partij voor de Dieren,102
479,Zaanstad,Partij voor de Dieren,2213
297,Zaltbommel,Partij voor de Dieren,190
473,Zandvoort,Partij voor de Dieren,312
707,Zederik,Partij voor de Dieren,102
478,Zeevang,Partij voor de Dieren,94
50,Zeewolde,Partij voor de Dieren,204
355,Zeist,Partij voor de Dieren,836
299,Zevenaar,Partij voor de Dieren,312
476,Zijpe,Partij voor de Dieren,145
637,Zoetermeer,Partij voor de Dieren,1541
638,Zoeterwoude,Partij voor de Dieren,105
56,Zuidhorn,Partij voor de Dieren,167
1892,Zuidplas,Partij voor de Dieren,457
879,Zundert,Partij voor de Dieren,146
301,Zutphen,Partij voor de Dieren,850
1896,Zwartewaterland,Partij voor de Dieren,72
642,Zwijndrecht,Partij voor de Dieren,515
193,Zwolle,Partij voor de Dieren,1288
1680,Aa en Hunze,SP (Socialistische Partij),1300
738,Aalburg,SP (Socialistische Partij),409
358,Aalsmeer,SP (Socialistische Partij),727
197,Aalten,SP (Socialistische Partij),1918
59,Achtkarspelen,SP (Socialistische Partij),1351
482,Alblasserdam,SP (Socialistische Partij),708
613,Albrandswaard,SP (Socialistische Partij),922
361,Alkmaar,SP (Socialistische Partij),6181
141,Almelo,SP (Socialistische Partij),4161
34,Almere,SP (Socialistische Partij),9048
484,Alphen aan den Rijn,SP (Socialistische Partij),3035
1723,Alphen-Chaam,SP (Socialistische Partij),547
60,Ameland,SP (Socialistische Partij),237
307,Amersfoort,SP (Socialistische Partij),6861
362,Amstelveen,SP (Socialistische Partij),2969
363,Amsterdam,SP (Socialistische Partij),35899
200,Apeldoorn,SP (Socialistische Partij),7803
3,Appingedam,SP (Socialistische Partij),870
202,Arnhem,SP (Socialistische Partij),10342
106,Assen,SP (Socialistische Partij),3924
743,Asten,SP (Socialistische Partij),1260
744,Baarle-Nassau,SP (Socialistische Partij),394
308,Baarn,SP (Socialistische Partij),866
489,Barendrecht,SP (Socialistische Partij),1614
203,Barneveld,SP (Socialistische Partij),1169
5,Bedum,SP (Socialistische Partij),600
888,Beek,SP (Socialistische Partij),1227
370,Beemster,SP (Socialistische Partij),344
889,Beesel,SP (Socialistische Partij),964
7,Bellingwedde,SP (Socialistische Partij),801
491,Bergambacht,SP (Socialistische Partij),289
1724,Bergeijk,SP (Socialistische Partij),1388
893,Bergen (L.),SP (Socialistische Partij),1537
373,Bergen (NH),SP (Socialistische Partij),1344
748,Bergen op Zoom,SP (Socialistische Partij),4029
1859,Berkelland,SP (Socialistische Partij),2907
1721,Bernheze,SP (Socialistische Partij),2776
568,Bernisse,SP (Socialistische Partij),553
753,Best,SP (Socialistische Partij),2008
209,Beuningen,SP (Socialistische Partij),2153
375,Beverwijk,SP (Socialistische Partij),2007
585,Binnenmaas,SP (Socialistische Partij),1204
1728,Bladel,SP (Socialistische Partij),1676
376,Blaricum,SP (Socialistische Partij),317
377,Bloemendaal,SP (Socialistische Partij),505
55,Boarnsterhim,SP (Socialistische Partij),980
1901,Bodegraven-Reeuwijk,SP (Socialistische Partij),850
755,Boekel,SP (Socialistische Partij),949
9001,Bonaire,SP (Socialistische Partij),121
1681,Borger-Odoorn,SP (Socialistische Partij),1571
147,Borne,SP (Socialistische Partij),1345
654,Borsele,SP (Socialistische Partij),1112
499,Boskoop,SP (Socialistische Partij),478
756,Boxmeer,SP (Socialistische Partij),5674
757,Boxtel,SP (Socialistische Partij),2682
758,Breda,SP (Socialistische Partij),10992
501,Brielle,SP (Socialistische Partij),904
1876,Bronckhorst,SP (Socialistische Partij),2065
213,Brummen,SP (Socialistische Partij),1172
899,Brunssum,SP (Socialistische Partij),2669
312,Bunnik,SP (Socialistische Partij),516
313,Bunschoten,SP (Socialistische Partij),300
214,Buren,SP (Socialistische Partij),901
381,Bussum,SP (Socialistische Partij),1020
502,Capelle aan den IJssel,SP (Socialistische Partij),2786
383,Castricum,SP (Socialistische Partij),1739
109,Coevorden,SP (Socialistische Partij),1813
1706,Cranendonck,SP (Socialistische Partij),1656
611,Cromstrijen,SP (Socialistische Partij),507
1684,Cuijk,SP (Socialistische Partij),3139
216,Culemborg,SP (Socialistische Partij),1274
148,Dalfsen,SP (Socialistische Partij),1216
1891,Dantumadiel,SP (Socialistische Partij),1099
310,De Bilt,SP (Socialistische Partij),1704
1663,De Marne,SP (Socialistische Partij),751
736,De Ronde Venen,SP (Socialistische Partij),1136
1690,De Wolden,SP (Socialistische Partij),899
503,Delft,SP (Socialistische Partij),4555
10,Delfzijl,SP (Socialistische Partij),1677
400,Den Helder,SP (Socialistische Partij),2752
762,Deurne,SP (Socialistische Partij),2721
150,Deventer,SP (Socialistische Partij),5537
384,Diemen,SP (Socialistische Partij),1224
1774,Dinkelland,SP (Socialistische Partij),1198
504,Dirksland,SP (Socialistische Partij),322
221,Doesburg,SP (Socialistische Partij),1047
222,Doetinchem,SP (Socialistische Partij),3676
766,Dongen,SP (Socialistische Partij),1826
58,Dongeradeel,SP (Socialistische Partij),1441
505,Dordrecht,SP (Socialistische Partij),5992
498,Drechterland,SP (Socialistische Partij),841
1719,Drimmelen,SP (Socialistische Partij),1790
303,Dronten,SP (Socialistische Partij),1565
225,Druten,SP (Socialistische Partij),1418
226,Duiven,SP (Socialistische Partij),1624
1711,Echt-Susteren,SP (Socialistische Partij),2483
385,Edam-Volendam,SP (Socialistische Partij),686
